Id,SalePrice
1461,122036.5022093869
1462,160869.12684894464
1463,178760.30222009972
1464,192157.98291563976
1465,183201.44799950355
1466,177675.20556400224
1467,172956.91767482524
1468,173953.34956452553
1469,182112.84342729003
1470,130083.53830243694
1471,200249.40611254494
1472,90802.6860942211
1473,97582.93112801306
1474,150646.62550147861
1475,115820.79727533949
1476,389820.25753175153
1477,257756.86725706692
1478,292213.281302778
1479,267890.8886456552
1480,507576.37217563414
1481,316763.5580994762
1482,203554.89938857133
1483,180936.11586344437
1484,165372.7817906878
1485,177568.8024188824
1486,198763.13276525555
1487,314405.26480048476
1488,230840.42782599814
1489,204717.72001129808
1490,236943.28662824875
1491,193064.8898898102
1492,92984.15295270926
1493,175636.36811577826
1494,294836.5663764485
1495,282277.88605496427
1496,234088.7435336441
1497,181344.70867675467
1498,160221.43021258447
1499,159570.5241001328
1500,158483.87772218446
1501,170413.60184164264
1502,157319.2141855135
1503,297447.60281952936
1504,230295.25610363923
1505,217588.34947397775
1506,184029.12489910846
1507,249318.38175459843
1508,199419.61632553427
1509,157027.83709546423
1510,147923.21658205165
1511,149031.50771568727
1512,172659.12324012865
1513,136282.59055427567
1514,154231.2377586552
1515,205580.32848056298
1516,154555.2282255904
1517,152649.2333228075
1518,135880.874085482
1519,223120.29450720878
1520,137497.6251758578
1521,141830.21938992597
1522,166137.26222101788
1523,116965.62649966887
1524,125227.71942610043
1525,126452.23475407538
1526,118188.20852069037
1527,102202.679224809
1528,133503.48856205615
1529,145255.6580941236
1530,168152.47170471106
1531,114147.91754513356
1532,99217.83370516381
1533,146683.24891935804
1534,115781.95413046575
1535,148666.37932058034
1536,122449.31189393239
1537,74974.74267752505
1538,138095.22320827577
1539,195565.42774675335
1540,93503.84908147862
1541,138728.92799284527
1542,135368.1162018423
1543,182617.6634914929
1544,80740.59432195823
1545,103846.08351410531
1546,124908.15292986017
1547,128306.69537002234
1548,129558.71316125245
1549,106617.84492388809
1550,141007.93833119018
1551,114324.41191034243
1552,133587.89913336904
1553,128864.28434792958
1554,114318.9367887374
1555,163260.20717252203
1556,81349.80383281871
1557,101995.83161398376
1558,101438.75090788577
1559,75626.46364586311
1560,139584.30422612547
1561,129393.42939640525
1562,128994.0437938652
1563,120688.44243164078
1564,159268.4494066762
1565,147215.6998418159
1566,236424.1094120199
1567,80492.37795429108
1568,226781.42761935867
1569,152271.4405214478
1570,139307.79078297163
1571,125881.93676017171
1572,144617.09557501494
1573,243415.94351791817
1574,116182.34254126645
1575,235455.26624534273
1576,232990.30575611396
1577,195338.11495541123
1578,144281.4408831309
1579,139302.81423236956
1580,187188.9808782151
1581,141377.55948628084
1582,126509.94952317784
1583,330130.18986972864
1584,237789.16092195237
1585,145109.73587297366
1586,69692.53784225202
1587,97448.92557240535
1588,148624.94883594027
1589,110552.04651432952
1590,135271.3380132431
1591,97040.52447335908
1592,136341.62924437597
1593,121650.45052144145
1594,128350.82859111737
1595,112734.26594454929
1596,233346.372479193
1597,186131.18462661776
1598,188298.9845459385
1599,166265.24876127474
1600,170989.88785861753
1601,63875.10646766964
1602,106784.46907298437
1603,70791.84573058113
1604,273306.0678950055
1605,253255.5557242065
1606,171089.74069268294
1607,161690.093706909
1608,214427.4617057472
1609,183416.04745406794
1610,149997.0161481661
1611,143266.1485798211
1612,177188.21503801635
1613,168311.24990645144
1614,125700.46823228276
1615,81605.86247066839
1616,76097.41882093943
1617,89673.03984566795
1618,121321.14853548557
1619,135779.17706638912
1620,165846.8663242295
1621,134719.4671864933
1622,137328.5874412329
1623,263796.08112461475
1624,219939.87737470912
1625,125236.79154042205
1626,171184.32959547194
1627,187277.33080555522
1628,264611.02241456165
1629,172360.68294643867
1630,337548.04192175507
1631,196738.3690908301
1632,230624.97357355207
1633,166806.0109086552
1634,185273.4651913036
1635,178783.47018148843
1636,165727.77501110054
1637,184639.31109775655
1638,197855.34642071882
1639,185678.5950001649
1640,256523.6671179987
1641,179843.89122516636
1642,228979.8738215904
1643,210152.1874057491
1644,228287.6978775923
1645,188549.90289336833
1646,161863.1092724244
1647,163477.71593745818
1648,136479.03524001318
1649,135234.2434452251
1650,120146.81425606954
1651,117647.38368465602
1652,96302.12211479385
1653,94501.99444759208
1654,153440.18280078057
1655,146035.14000035977
1656,147344.7647020349
1657,153255.30638020873
1658,155541.7751481112
1659,121427.31372984561
1660,154144.11280986844
1661,464799.3863771539
1662,379416.8944247674
1663,382895.0395873603
1664,460004.2613066678
1665,323763.29915826424
1666,330082.2046653522
1667,350142.455120312
1668,332922.51561735873
1669,292207.5017962816
1670,348532.0152716267
1671,268411.34700431157
1672,436153.15028190316
1673,303101.2604830808
1674,245262.98230588724
1675,192736.0799254256
1676,194278.73601168062
1677,210855.61722712414
1678,469127.4109022159
1679,399547.07066685095
1680,321626.4697754661
1681,252416.59517592183
1682,301185.4926910414
1683,187766.98554286937
1684,178859.60381415824
1685,175989.4406346985
1686,172345.12136650638
1687,170181.07273526164
1688,193087.17077893732
1689,194705.39142456852
1690,190050.01961252207
1691,183965.02745675136
1692,248502.11182065387
1693,168472.11929756726
1694,180543.86504715067
1695,163244.25199023215
1696,260569.70214496565
1697,168341.4557640631
1698,339748.9895549832
1699,348274.7095118606
1700,246677.35117922982
1701,262099.23713972134
1702,246030.27924312063
1703,257152.64034620553
1704,294260.8052935857
1705,226185.30417572544
1706,438907.4998661095
1707,214242.5195940906
1708,209503.17322258378
1709,273093.3293722797
1710,218004.32541185897
1711,253913.31163606365
1712,252650.81617023045
1713,282324.24407519936
1714,217669.24556992186
1715,200147.1764693345
1716,184746.11664775325
1717,170501.1924049717
1718,131788.91400805616
1719,205800.3127774027
1720,230735.1511624694
1721,162305.6711183269
1722,124348.91773468218
1723,156440.2908801366
1724,218849.44510178812
1725,236616.4333639075
1726,192911.4616243924
1727,171508.86125355764
1728,176900.17486470196
1729,165039.10621686894
1730,154737.7464791626
1731,119692.85174973939
1732,127811.280567729
1733,120136.35640063904
1734,118322.31660492669
1735,133266.3672023376
1736,117953.04253713867
1737,303711.8315816574
1738,223216.2277421265
1739,290186.3903737398
1740,226099.51011040504
1741,191464.31137657768
1742,168151.47906616246
1743,171461.83547251145
1744,289055.4643915753
1745,226218.1139830175
1746,182061.71174197152
1747,203452.7766738736
1748,226025.7544624973
1749,159576.459594181
1750,134666.58876372798
1751,236626.97736800264
1752,122399.04839085092
1753,149793.78606411963
1754,184799.22723456912
1755,170277.06491168626
1756,123287.63318170107
1757,121912.12750445069
1758,144581.99583034957
1759,171544.61650375414
1760,163836.8656508174
1761,151361.93342053474
1762,173059.2700739841
1763,175686.15759588545
1764,117569.77581834544
1765,169083.80185590088
1766,178268.92343438216
1767,223290.37921392542
1768,148884.59738641887
1769,171532.2663562132
1770,146618.4497744819
1771,128968.9705259039
1772,140652.42676016415
1773,124624.17449922406
1774,138527.48718159753
1775,134464.30224507698
1776,120238.02852239135
1777,116928.24381390068
1778,139390.8232562526
1779,118817.10190804154
1780,168244.01233026423
1781,135827.91852031936
1782,89090.55910498927
1783,138251.95583189177
1784,95766.66505119388
1785,126076.13237828034
1786,145155.1692697104
1787,169131.63427305457
1788,63468.717048329476
1789,101386.43451793901
1790,83173.25870153314
1791,189350.70923348548
1792,156346.24969792666
1793,136586.20291928411
1794,147965.43195325858
1795,137107.55371671764
1796,119227.49434840502
1797,113403.33559016898
1798,126871.10117488759
1799,114769.83018921106
1800,122542.84140140025
1801,127379.66084627357
1802,127929.43429727059
1803,151901.31651575558
1804,144923.14611165697
1805,137367.63640678435
1806,122259.77216460876
1807,128974.66239505363
1808,118197.48342464944
1809,112715.22253065625
1810,140805.8698366582
1811,111511.42001328964
1812,97463.8406877393
1813,120418.04625544438
1814,90797.24348374586
1815,62635.03112198599
