Id,SalePrice
1461,122552.6561783804
1462,163879.75257867103
1463,178985.66177259333
1464,193720.85732858654
1465,188823.1094346659
1466,175878.48025081586
1467,175135.9185298463
1468,170449.354153456
1469,183756.3794507469
1470,126866.74696270238
1471,195143.39466352414
1472,93586.29070330561
1473,97168.86567824415
1474,149257.19102020856
1475,115818.91124398167
1476,379483.5066658028
1477,257567.15118953315
1478,291665.40666486596
1479,273466.38024197414
1480,509387.5372708081
1481,319689.18883416086
1482,204027.8685203418
1483,179364.5107988539
1484,165535.0705737526
1485,179022.65407045532
1486,196367.3503346328
1487,320511.63269707124
1488,230697.9083415161
1489,201720.8167727469
1490,237825.1234466363
1491,193816.3394404638
1492,93486.28275492814
1493,170653.00338503602
1494,294543.4315631245
1495,283439.3072542077
1496,233506.18690009523
1497,181679.2129980619
1498,169499.564325022
1499,159985.0688210876
1500,157584.25339405643
1501,173677.5944438319
1502,156211.77909970083
1503,293201.85789422825
1504,233762.528294729
1505,220922.68703389462
1506,184645.55868405456
1507,252667.19810448308
1508,198836.98311981198
1509,156887.52036040937
1510,146831.6417881878
1511,156033.3822030749
1512,173843.45926438225
1513,137708.16182223923
1514,158124.85292953643
1515,202167.5882425741
1516,152795.3994725523
1517,155347.27623370837
1518,134609.46764736928
1519,220549.77630101153
1520,134696.5649976079
1521,139069.96271577704
1522,169441.80079979138
1523,115886.5290861186
1524,124089.35312571171
1525,125160.73962308704
1526,116384.74341274145
1527,104575.42598746915
1528,134442.16436831158
1529,148731.6822547639
1530,173824.38627357347
1531,113841.92221635868
1532,98174.1126951955
1533,147111.08050699855
1534,120443.49477899921
1535,146140.2279345915
1536,117107.39020359213
1537,71536.19183061105
1538,138709.3174626622
1539,195368.6376760867
1540,90622.25816974955
1541,136555.7713488759
1542,139967.84347120818
1543,182924.09559982986
1544,83811.35114912724
1545,107553.20756566849
1546,129279.49725475734
1547,130931.44342315094
1548,132251.17164696773
1549,112316.07053558751
1550,138538.0325503668
1551,112758.27667481882
1552,134572.64966666652
1553,130589.07947865562
1554,115114.72869771438
1555,163444.15885573925
1556,85298.51866193443
1557,104704.03442568865
1558,102754.44023689504
1559,69419.18955828121
1560,137959.4708048829
1561,126817.52675870023
1562,131079.02859168948
1563,120975.6438726115
1564,160829.54770592027
1565,146157.98434183493
1566,233524.6655812104
1567,81232.4074714225
1568,232200.29600780146
1569,146225.10865576504
1570,137397.22478676398
1571,123510.85524047879
1572,143648.3238951203
1573,234202.22347024694
1574,116988.75260755348
1575,228596.81891163194
1576,233894.75117025222
1577,189872.80585872428
1578,143022.33094772842
1579,140149.3147046623
1580,188767.39445002045
1581,144877.12012939906
1582,126633.6880804424
1583,324043.0377600811
1584,233741.07190712017
1585,144112.92805506667
1586,73050.02078268277
1587,102434.22387159106
1588,148085.54149465548
1589,107208.57675928198
1590,134571.62878623983
1591,95958.88640832787
1592,129497.63463382717
1593,123186.35191483189
1594,127309.166277171
1595,110622.4556369524
1596,230818.69263018572
1597,189254.8576708539
1598,196551.3728437694
1599,164287.9484703815
1600,165716.0780339423
1601,67579.97708741162
1602,111474.87379172303
1603,68456.83461303002
1604,269978.46129562665
1605,247727.84591282962
1606,169314.89004735067
1607,168427.05967573792
1608,212995.56754421466
1609,183824.83930104144
1610,151027.1737231972
1611,139562.3487619119
1612,175922.40145045653
1613,167851.6646367998
1614,120896.04166314218
1615,83521.76323807178
1616,76999.11060318211
1617,90526.93308476516
1618,127218.80999332452
1619,137438.74508854418
1620,166001.8664323436
1621,135188.34848249075
1622,139095.55013180376
1623,260568.46627911078
1624,217067.85423751958
1625,123751.6021539393
1626,170278.3197066508
1627,189730.10620115336
1628,264393.4373793299
1629,172661.5419007819
1630,350575.4466583264
1631,207299.17247877255
1632,235708.6347538822
1633,167960.3035259068
1634,185275.90808573677
1635,177576.06695617415
1636,162403.59878516762
1637,191905.72914023566
1638,193592.3399942997
1639,184566.61329470226
1640,252404.9694279828
1641,179006.09122174294
1642,232487.28767546115
1643,216183.08584832677
1644,228558.66037141983
1645,200989.11459691406
1646,160649.18850412196
1647,160442.4901248204
1648,133713.0544225019
1649,136720.97066965594
1650,118280.04826600381
1651,118705.10130835466
1652,97375.07844530056
1653,96995.93740622692
1654,151438.0022759612
1655,141896.57012068297
1656,145414.8945199047
1657,152628.26664188458
1658,153676.01435107752
1659,123103.36751912309
1660,153238.95342496195
1661,464624.3393687506
1662,386448.7895149401
1663,381400.1101294305
1664,513547.7747200358
1665,316131.97053556464
1666,322718.56541777024
1667,357889.02590877376
1668,332873.28933345404
1669,293764.37327024573
1670,346266.4177807818
1671,272420.48615673516
1672,441631.8577795672
1673,301574.753786403
1674,246338.767098754
1675,195489.16413050855
1676,194819.72662604175
1677,213091.05995935894
1678,474766.99537264154
1679,395492.6794279487
1680,319351.1715130256
1681,246512.22545613407
1682,305022.0833655614
1683,190094.6137096121
1684,178449.06595344274
1685,175404.08384624321
1686,171297.349476301
1687,169440.5513937008
1688,191242.45604061216
1689,193428.97446946378
1690,191637.44818141844
1691,184480.7327503409
1692,247738.9062479777
1693,168589.50331054194
1694,180732.90311943146
1695,164944.01629453828
1696,267346.2888435133
1697,169283.31668416207
1698,343526.8875786438
1699,339185.1111721329
1700,250233.32423487227
1701,263146.8262568731
1702,245633.30742635066
1703,252083.30794238867
1704,290257.49207347835
1705,226991.0358299023
1706,335446.7973820109
1707,212306.02945829422
1708,207320.84482554434
1709,269706.067215782
1710,217990.4055436025
1711,257479.3544447171
1712,254355.7588885743
1713,279758.7080312408
1714,217759.53312385044
1715,201957.48151109606
1716,184571.65171458563
1717,171146.49249873767
1718,133969.87361860593
1719,204475.6116190515
1720,232431.4063376458
1721,159091.26335744705
1722,122409.75850625825
1723,153542.9948542819
1724,215104.22382273478
1725,237013.39000765825
1726,190393.01656829586
1727,166450.84686878618
1728,173135.8619143856
1729,165324.77855700647
1730,153904.7310705848
1731,119992.26436839538
1732,129192.79230402374
1733,118225.99881955377
1734,121171.39256085681
1735,128907.32080634682
1736,116833.7274302056
1737,306606.26920636016
1738,229639.61768942597
1739,280327.5054418119
1740,224551.55816930643
1741,192083.3340857459
1742,169863.01312388695
1743,173985.99810641157
1744,296833.05692511355
1745,223777.17715496777
1746,184079.44572515177
1747,208335.77082682983
1748,226435.2124330674
1749,153913.85998185189
1750,131332.37266446583
1751,239471.57972574612
1752,120669.91364922591
1753,149214.1779068097
1754,187880.08761839604
1755,167947.82204413987
1756,126279.25443322623
1757,122041.57382484984
1758,143936.3389778524
1759,166175.78652266267
1760,164756.6537648825
1761,149721.8900661473
1762,174164.8443398921
1763,174973.97162877946
1764,116368.80504523603
1765,159027.56701627205
1766,184573.20324399488
1767,226353.21107482642
1768,145913.525148205
1769,168951.81684059848
1770,148785.1320255781
1771,125920.14252507687
1772,138275.9018112892
1773,123427.57514574617
1774,141560.56566440006
1775,137391.60895519453
1776,122265.7841117817
1777,116193.51707843148
1778,139883.90817588507
1779,123487.95088153215
1780,167272.78487586827
1781,131700.77610872037
1782,90840.99180037969
1783,138922.68811126897
1784,99735.442345434
1785,123034.46033551072
1786,146038.3478338637
1787,164277.89080258328
1788,65731.2527514553
1789,99621.03009038574
1790,83099.89248274229
1791,191527.66092580056
1792,157679.7720173839
1793,133837.4512637705
1794,149556.30419069756
1795,135646.4953358429
1796,121870.50611075026
1797,114813.60495663625
1798,125154.03963699863
1799,113857.97147308651
1800,125917.11039707734
1801,126932.16641389085
1802,130330.48204877904
1803,151109.18767611825
1804,143874.69920466768
1805,137069.58508405052
1806,124505.41629555359
1807,129444.54680213137
1808,118490.55364167165
1809,114474.81547289444
1810,137340.7971698781
1811,104174.62794788546
1812,96501.1812287567
1813,120071.17370275279
1814,95134.02719681196
1815,63200.6808190405
1816,101361.35259938691
1817,112177.38931356941
1818,146669.38117963955
1819,122000.21714758192
1820,59378.79952212265
1821,109283.18287800397
1822,148087.98399670373
1823,46836.305287809904
1824,124041.37254563968
1825,131888.18104263887
1826,103070.2764405963
1827,104612.380415713
1828,131721.28885684808
1829,115773.00378517133
1830,136869.4860156365
1831,140526.98697976224
1832,90921.6850401046
1833,134877.0066463237
1834,122170.85200969677
1835,124057.26687039017
1836,127735.59793355092
1837,92430.19510247139
1838,122016.94216847324
1839,97379.12870399455
1840,149905.8704294859
1841,134783.76313329156
1842,86401.28507122042
1843,133306.38780481237
1844,133836.78422551905
1845,138850.75564554278
1846,157424.37257366546
1847,163685.03246052656
1848,58723.94504566774
1849,112928.07228761274
1850,118148.32054655095
1851,146296.2642698086
1852,126493.78996577008
1853,133994.4200549848
1854,167028.98067952134
1855,148741.69870081014
1856,226429.72642844875
1857,137836.8331242912
1858,136645.817338416
1859,118416.54706222839
1860,152064.85641653277
1861,118774.44845111737
1862,280026.0687364646
1863,273280.9065498704
1864,273286.43819881225
1865,332821.6786654635
1866,330713.9337993212
1867,235015.0504952409
1868,299852.8768602149
1869,204368.31443388146
1870,227226.3219237796
1871,241359.58507322543
1872,177717.722196092
1873,246866.09596110502
1874,144493.43204174098
1875,198386.56986417813
1876,195897.39983424335
1877,212767.98615968684
1878,197451.4309526061
1879,131017.83859235697
1880,133685.51399452655
1881,248867.51605742692
1882,250277.563353223
1883,192569.97106111931
1884,207216.31609394256
1885,227156.19382241476
1886,284131.53694188397
1887,214717.17242783064
1888,273252.2297500984
1889,172231.01427636997
1890,122966.58844473603
1891,127863.70595215964
1892,106407.096217535
1893,132951.5984941611
1894,127065.5473644973
1895,137077.68314724157
1896,125656.49461965506
1897,122090.15604247946
1898,113469.87733662526
1899,153396.14907893224
1900,143046.17488935852
1901,168543.21416664575
1902,155041.91297418487
1903,225915.86115874755
1904,134723.2083161058
1905,192916.51251177205
1906,148241.17420646313
1907,214132.1046724415
1908,110045.3390284519
1909,139540.91115772363
1910,121054.7210463481
1911,197799.5924192758
1912,310950.05556377774
1913,149177.19533182133
1914,55529.16716564745
1915,330569.49487085745
1916,66524.68359520726
1917,244762.16795572639
1918,139773.09065685165
1919,169794.99033992042
1920,154913.48918106555
1921,412655.57302941254
1922,323820.8294942363
1923,209348.88107906084
1924,232647.995949404
1925,211184.59692610422
1926,377644.96082127333
1927,136192.88618833764
1928,159915.90922749566
1929,120405.29070123163
1930,126599.62829679919
1931,143107.63653144348
1932,134442.69800543008
1933,167813.71435926805
1934,182415.5843931118
1935,175178.8789663522
1936,183883.18685848606
1937,179703.19164308856
1938,175492.30409609122
1939,237943.1845691371
1940,190145.95605946795
1941,169160.80018256223
1942,181620.97544280963
1943,199339.06271827867
1944,345211.626481209
1945,383194.41826729046
1946,139517.03746582472
1947,248163.74326895745
1948,153143.44291311278
1949,241911.86970906804
1950,177640.53148498223
1951,253476.96024151545
1952,216133.46729909262
1953,173014.12503793536
1954,178874.51603820114
1955,130277.6015405972
1956,290775.1492732635
1957,155583.43250273133
1958,290333.640247824
1959,143465.82781837942
1960,113416.85757776456
1961,120339.07991218717
1962,97556.90718690303
1963,102694.72715232172
1964,109708.87272327671
1965,151525.49118135314
1966,138428.572525831
1967,302076.16635344573
1968,448852.15517058276
1969,386691.44849855447
1970,432036.9809049671
1971,460371.9516656713
1972,371472.53949499445
1973,267259.7771526352
1974,324778.9497537549
1975,463752.49044567026
1976,276442.7228440894
1977,358624.7956258746
1978,353650.5722102756
1979,332854.48684241093
1980,200208.8042006698
1981,349746.57982448034
1982,219656.99266762915
1983,201315.20051247964
1984,170174.52933150774
1985,216295.97094566227
1986,213241.58878007455
1987,183453.64813546557
1988,180848.03251256875
1989,194080.8669259586
1990,216726.05610515253
1991,223257.7676257664
1992,209211.39348291952
1993,175069.3083263095
1994,226747.19183873228
1995,184167.48735003307
1996,256819.0976415641
1997,308865.4467598689
1998,326203.5641785026
1999,270817.024954516
2000,311914.86891595065
2001,279361.47570676426
2002,239962.73978759357
2003,253364.00976211875
2004,275387.4158929331
2005,216557.18071891402
2006,213030.38193332023
2007,250755.96331003556
2008,207654.39507092471
2009,196504.1276358974
2010,193519.6165861606
2011,136022.57123724566
2012,178406.81830255888
2013,181293.4629383782
2014,188969.1103250295
2015,192989.57601447112
