Id,SalePrice
1461,125954.91116449234
1462,152969.48504107146
1463,182593.7843123674
1464,186033.26112444748
1465,193203.39466356742
1466,184387.7704046921
1467,169186.26465090792
1468,176900.82609508964
1469,180189.91417230043
1470,128247.75493768425
1471,202531.02020285587
1472,101140.31259736273
1473,105579.53174748397
1474,155229.0687119855
1475,124102.183627437
1476,340169.94706309045
1477,250120.87762394486
1478,303497.0073075714
1479,303252.75300745206
1480,389874.3283535509
1481,303376.6204140825
1482,206250.2208210859
1483,185653.94513476733
1484,176734.68082107595
1485,176878.2778560814
1486,199769.44766471782
1487,299850.49420927855
1488,240834.97124570174
1489,199352.9986034978
1490,218121.012228377
1491,196701.2976873681
1492,105085.6120599828
1493,180269.50693395597
1494,286300.19164772285
1495,279341.06787950255
1496,229024.05224752653
1497,184793.1928010008
1498,160913.6786042117
1499,159574.99046339086
1500,161928.11882431596
1501,170695.8682557717
1502,163541.43795556756
1503,258443.51709455845
1504,221961.70495192878
1505,219066.58481544667
1506,182575.72045125163
1507,237506.10470681818
1508,189193.8091028178
1509,158056.49704775715
1510,148791.45345529675
1511,148342.32061256465
1512,170772.41919561173
1513,149394.28992029777
1514,153860.87391861907
1515,185666.79850379095
1516,154440.23312615312
1517,149788.47691698655
1518,141865.83977463603
1519,221276.52686266374
1520,138692.60184792097
1521,140028.9647733572
1522,162647.95143484286
1523,119277.1210280618
1524,121781.53339655412
1525,127479.57517359138
1526,127186.16048390049
1527,112831.53009248404
1528,126805.51775078732
1529,141340.07501295028
1530,163850.95064585746
1531,137619.67924489517
1532,105653.81175778028
1533,139611.70832810795
1534,118188.71438550514
1535,150833.4804732496
1536,121225.5131457665
1537,98671.76892121925
1538,146038.63178474308
1539,179408.9409497537
1540,126096.97163279583
1541,139182.60572079456
1542,137703.30083127355
1543,173636.18208201707
1544,89468.33106243298
1545,106637.21198681243
1546,121662.64551500967
1547,135426.5597559536
1548,125720.58690294236
1549,113469.99638535394
1550,139368.40363077354
1551,121406.46597662795
1552,146078.97096347949
1553,139014.14692391598
1554,114954.24833140254
1555,166942.22156059835
1556,101741.65977452732
1557,118859.76750334844
1558,104585.01120732244
1559,119296.76853687552
1560,143458.68408702337
1561,148359.58190407127
1562,128179.98454737892
1563,122887.71798335339
1564,161794.18055983292
1565,155425.100948123
1566,206198.83818447683
1567,96408.0554344669
1568,216809.041588587
1569,158707.1150269972
1570,138008.27914786787
1571,126920.17280235597
1572,141921.18692635436
1573,226101.56891990162
1574,135122.6157815801
1575,203569.04278265132
1576,224221.1944528231
1577,192150.07220375427
1578,145446.32014379423
1579,143002.23350497778
1580,191254.30776364077
1581,140153.05423206236
1582,126561.61252896997
1583,307907.4510508646
1584,232186.9008286957
1585,146085.70560183565
1586,91372.865355155
1587,113518.62804896169
1588,141095.76521076114
1589,108478.21929406004
1590,133967.35255323735
1591,102018.97114385864
1592,131466.28612674415
1593,119422.40909849541
1594,128630.82700605493
1595,132416.5824201534
1596,199144.70895461473
1597,171860.1372565483
1598,179032.26817111508
1599,162405.47415210414
1600,175784.8467671832
1601,86909.7984721662
1602,116106.46753245789
1603,103748.59751753727
1604,265508.4599357257
1605,240042.03180873257
1606,163584.1650919623
1607,168027.72710403992
1608,209424.7674995856
1609,188908.05314950802
1610,163760.13456868372
1611,147634.57718373253
1612,190290.15096962417
1613,181042.50016373498
1614,121834.11477855565
1615,94718.8106255367
1616,91213.8950289522
1617,99626.85103360856
1618,122865.88756919713
1619,135650.32356313014
1620,180799.63244920713
1621,142363.24741063645
1622,143968.5231566561
1623,249984.2777230281
1624,216946.6322866444
1625,126971.8444694269
1626,167644.00398252398
1627,185444.5714175818
1628,259430.1764402453
1629,173660.07571352486
1630,290846.3888322367
1631,198949.09895198527
1632,227777.16089419133
1633,167927.9913825885
1634,188206.61554435562
1635,182154.99781253084
1636,168072.224964497
1637,187560.48251646385
1638,198468.50585825523
1639,182422.94125817978
1640,226849.5185386462
1641,178640.3927661288
1642,217416.0769515222
1643,219104.37629156053
1644,218348.91702231395
1645,187513.2657166414
1646,155625.94266624973
1647,160031.83234619474
1648,140626.1489375996
1649,137670.04717795667
1650,123438.32318474985
1651,124140.64108348073
1652,101478.60680319094
1653,102426.2757637851
1654,155546.08498773383
1655,146782.6605677536
1656,152158.64078225376
1657,154538.68778088188
1658,157450.573772546
1659,126328.39410821148
1660,150908.42306114567
1661,381937.10402070364
1662,320675.76434420253
1663,357746.35485597735
1664,383602.72711202945
1665,305872.9563949583
1666,318757.6621369372
1667,322871.4506941771
1668,322392.5954340018
1669,276619.3028306145
1670,332118.82880206924
1671,267842.0563399348
1672,374305.7036899731
1673,289936.15838887636
1674,249551.5319920513
1675,197257.99653699767
1676,196446.64287460316
1677,205117.2869297023
1678,377832.84118772123
1679,361137.8691488688
1680,306595.41361902875
1681,245974.9172960242
1682,307293.73639237595
1683,197265.27696487098
1684,183109.14249343192
1685,181041.67848805562
1686,183999.83274383907
1687,171779.76629697377
1688,194724.26526924942
1689,194019.99344160667
1690,189821.2493514859
1691,179766.17181791726
1692,245089.16667508837
1693,170841.68011943594
1694,182831.6029804061
1695,170241.29968550257
1696,262480.70703624067
1697,167587.87993504602
1698,312979.07231626764
1699,311438.85321264557
1700,241307.55529469313
1701,259470.0829894076
1702,254275.38333976993
1703,255757.99062647455
1704,280440.50275634404
1705,236031.78318119317
1706,361995.2495110323
1707,208422.46730361358
1708,205436.61293362908
1709,253539.6023320453
1710,223585.85297404372
1711,256155.62369279162
1712,259101.16152380066
1713,266366.2340483232
1714,217553.67212021493
1715,198795.73280752383
1716,174202.91369050698
1717,163485.61785082312
1718,129667.73742493191
1719,203354.1212004943
1720,239435.84630889312
1721,161603.43298406928
1722,125193.59275720901
1723,156906.12307495484
1724,215293.11253425828
1725,226600.65672931218
1726,191311.7672155638
1727,181926.90666906768
1728,189878.2650775514
1729,161642.01625895797
1730,150237.45650045451
1731,126451.19718230054
1732,130256.2026821868
1733,125633.78540861171
1734,131468.20604807633
1735,133122.88761143372
1736,123805.8762060708
1737,265465.53848045436
1738,210834.6485717075
1739,251391.05577615616
1740,224230.71995173188
1741,185392.6521849475
1742,168394.9547704856
1743,172339.49673577092
1744,259562.82301598848
1745,199834.97536276476
1746,191836.36964545128
1747,199105.46460884134
1748,204639.1463408228
1749,160572.14987534587
1750,141258.47980520863
1751,214929.87298328133
1752,123578.44637963097
1753,154382.50906400272
1754,192230.51842200887
1755,165776.66010200995
1756,124356.6534904696
1757,121545.82520156636
1758,148111.8139219582
1759,163900.2641739149
1760,163462.737605386
1761,151706.88965674874
1762,173067.33249379077
1763,166131.68788577252
1764,123476.68168215372
1765,168228.8255581404
1766,171499.51496535365
1767,198324.41108429816
1768,142288.8996317103
1769,161327.3974022879
1770,140231.75401294234
1771,134520.93363798718
1772,140798.65767835395
1773,136986.919032138
1774,154811.6069497883
1775,133194.28876436525
1776,119063.10845526215
1777,114032.42280750767
1778,131821.41811497865
1779,123202.6781603599
1780,163238.3516928712
1781,132317.6857004537
1782,103886.43635991267
1783,135689.88997417892
1784,108066.0133884221
1785,122628.15566319072
1786,152543.0775701206
1787,161923.89343436473
1788,82317.82855481046
1789,105885.06404660232
1790,101214.03449534847
1791,173432.4447262963
1792,147869.62032655807
1793,145681.3805735087
1794,133268.60349390126
1795,134717.35865967968
1796,127750.75174461164
1797,120104.32317979203
1798,128803.74706053823
